algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,1.8171030000000001,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.428305,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.711945,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.4176060000000001,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.723815,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.4120789999999999,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.727313,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.416772,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.734356,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.4183489999999999,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.7255250000000002,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.420774,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.7402190000000002,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.44173,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.749621,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.438963,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.748355,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.444788,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.748835,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.454448,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.740342,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.446729,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.748263,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.490456,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.735461,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.494015,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.766017,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.504485,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.748343,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.5520589999999999,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.7800699999999998,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.893715,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.6878170000000001,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.705152,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,1.782736,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.925187,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.693684,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,2.151187,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.7753700000000001,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,2.835225,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,1.7994020000000002,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,24.06424,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,2.681473,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,130.96903200000003,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.998619,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,286.461475,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,6.337986,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,640.231241,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,7.193174999999999,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,769.543759,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,10.379113,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.4262560000000002,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,1.6333039999999999,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.412468,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.57699,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.4210909999999999,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.6436009999999999,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.426826,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.591583,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.426583,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.656828,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.425717,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.583899,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.433545,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.5867,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.4328319999999999,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.624501,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.424434,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.627593,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.458329,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.643999,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.449561,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.655651,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.4477929999999999,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.673532,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.477942,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.6732369999999999,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.541001,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.617347,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.546402,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.692806,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.516177,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.6694399999999998,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.659036,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.659253,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.951241,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,1.733076,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,2.054357,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.815069,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,2.114975,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.833545,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,2.7317460000000002,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,1.804218,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,4.358529,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,2.300106,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,94.907582,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.844458,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,191.901902,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,2.3300859999999997,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,788.45834,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,24.958075,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,1051.65714,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,106.594305,105573137,4136,8,4,1
