algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
astar_bidir_chpot,12547874,29477659,2188,1563,2218,2,1563,2.871127,13406588,1563,0,0
astar_bidir_chpot,12547874,29477659,1632,1232,1655,0,1232,2.347322,11092710,1232,0,0
dijkstra_bidir,12547874,29477659,1950,1444,1964,0,1444,58649.870503000006,13316284,1444,0,0
dijkstra_bidir,12547874,29477659,1819,1300,1893,0,1300,48545.640347,11348384,1300,0,0
dijkstra_bidir,12547874,29477659,3773,3249,3849,12,2650,99768.35178,26103585,1914,3,1
dijkstra_bidir,12547874,29477659,1399,1101,1407,0,1101,39533.465161,10131199,1101,0,0
dijkstra_bidir,12547874,29477659,1064,812,1069,0,812,9999.994983,7289665,812,0,0
dijkstra_bidir,12547874,29477659,1643,1293,1658,0,1293,60466.206382000004,12608300,1293,0,0
dijkstra_bidir,12547874,29477659,6123,4810,6241,7,4199,101983.291112,20431644,1817,6,1
dijkstra_bidir,12547874,29477659,56264270,72352270,77683853,11055,12302210,0.221879,NaN,NaN,NaN,NaN
dijkstra_bidir,12547874,29477659,415,288,419,3,288,311.515899,2761822,288,4,0
dijkstra_bidir,12547874,29477659,1502,957,1513,0,957,7193.128243,6824687,957,0,0
dijkstra_bidir,12547874,29477659,1517,1290,1521,0,1290,53656.316824999994,11814257,1290,0,0
dijkstra_bidir,12547874,29477659,8671,7192,8927,10,7115,111993.570276,25372165,1878,2,1
dijkstra_bidir,12547874,29477659,1615,1389,1616,0,1389,66941.61158900001,15237823,1389,0,0
dijkstra_bidir,12547874,29477659,1252,980,1267,1,980,44854.012489,9954607,980,0,0
dijkstra_bidir,12547874,29477659,1447,1177,1449,0,1177,10602.043514,9751027,1177,0,0
dijkstra_bidir,12547874,29477659,1076,803,1086,0,803,10140.020727,10386177,803,0,0
dijkstra_bidir,12547874,29477659,4,4,3,0,4,0.204537,NaN,NaN,NaN,NaN
dijkstra_bidir,12547874,29477659,727,420,743,0,420,640.127838,3656175,420,0,0
dijkstra_bidir,12547874,29477659,3911,3295,3985,11,2865,99908.36966099999,27949559,1962,3,1
dijkstra_bidir,12547874,29477659,889,778,895,5,778,12277.288029,6944229,778,0,0
dijkstra_bidir,12547874,29477659,1351,1033,1360,1,1033,36703.413586,10224199,1033,0,0
dijkstra_bidir,12547874,29477659,5,5,4,0,5,0.203911,NaN,NaN,NaN,NaN
dijkstra_bidir,12547874,29477659,718,560,724,1,560,3222.230557,5150109,560,0,0
dijkstra_bidir,12547874,29477659,1524,1265,1541,5,1265,50708.003473,12513910,1253,0,0
dijkstra_bidir,12547874,29477659,4705,3804,4850,5,3658,106287.778656,30393457,2768,2,1
dijkstra_bidir,12547874,29477659,998,729,1006,0,729,4874.1881889999995,6064626,729,0,0
dijkstra_bidir,12547874,29477659,1517,1237,1536,1,1237,37052.029081,12527984,1237,0,0
dijkstra_bidir,12547874,29477659,2600,2125,2658,7,1962,101011.737963,21406443,1620,4,1
dijkstra_bidir,12547874,29477659,4576,3854,4654,1,2982,101406.735751,21871730,1857,1,1
dijkstra_bidir,12547874,29477659,1723,1428,1731,1,1428,70481.253697,14570407,1428,0,0
dijkstra_bidir,12547874,29477659,381,212,385,0,212,35.677131,1701295,212,0,0
dijkstra_bidir,12547874,29477659,10154,8189,10622,21,6788,98844.35371499999,22558034,2386,3,1
dijkstra_bidir,12547874,29477659,2426,1905,2558,6,1569,70447.423597,19012058,1416,5,1
dijkstra_bidir,12547874,29477659,717,572,723,0,572,5843.046298,6295018,572,0,0
dijkstra_bidir,12547874,29477659,1848,1585,1850,1,1585,65774.758093,14277514,1585,0,0
dijkstra_bidir,12547874,29477659,409,244,419,0,244,66.38635699999999,2042950,244,0,0
dijkstra_bidir,12547874,29477659,2562,2292,2667,4,1521,93037.956957,21807224,1508,4,1
dijkstra_bidir,12547874,29477659,5265,4220,5355,4,3758,101595.95046,20964247,1780,3,1
dijkstra_bidir,12547874,29477659,809,624,812,0,624,4732.506882,6149393,624,0,0
dijkstra_bidir,12547874,29477659,1141,961,1147,0,961,33400.782423000004,10515872,961,0,0
dijkstra_bidir,12547874,29477659,5712,4573,5900,4,3774,78774.100223,20353089,1790,1,1
dijkstra_bidir,12547874,29477659,801,559,807,0,559,1549.7620109999998,4558309,553,0,0
dijkstra_bidir,12547874,29477659,1194,903,1205,0,903,18010.980467999998,9399565,903,0,0
dijkstra_bidir,12547874,29477659,5836,4645,6057,4,4540,94699.98437300001,26123261,2259,3,1
dijkstra_bidir,12547874,29477659,4449,3619,4544,3,3523,90335.645354,21517769,1755,2,1
dijkstra_bidir,12547874,29477659,1919,1285,1946,0,1285,25140.217506,9426780,1285,0,0
dijkstra_bidir,12547874,29477659,1397,1219,1398,0,1219,57138.048519,12324495,1219,0,0
dijkstra_bidir,12547874,29477659,9350,7568,9640,2,6559,96528.515925,19193700,1587,2,1
dijkstra_bidir,12547874,29477659,240,146,240,0,146,19.499679999999998,1123965,146,0,0
dijkstra_bidir,12547874,29477659,1673,1372,1690,7,1372,47782.32175,11880792,1365,0,0
dijkstra_bidir,12547874,29477659,1461,1099,1481,10,1099,30242.113428,9940356,1099,0,0
dijkstra_bidir,12547874,29477659,1618,1426,1624,5,1426,64726.038821,13505504,1426,0,0
dijkstra_bidir,12547874,29477659,781,537,793,0,537,2158.831143,5039909,537,0,0
dijkstra_bidir,12547874,29477659,859,745,858,0,745,19988.641278,9975525,745,0,0
dijkstra_bidir,12547874,29477659,1461,1264,1467,3,1264,93187.1154,14449281,1264,0,0
dijkstra_bidir,12547874,29477659,1543,1221,1560,7,1221,32044.086544,10074589,1221,0,0
dijkstra_bidir,12547874,29477659,884,728,887,0,728,4791.543087,6190925,728,0,0
dijkstra_bidir,12547874,29477659,1858,1568,1863,1,1568,56555.476912000006,16109765,1568,0,0
dijkstra_bidir,12547874,29477659,959,551,977,0,551,409.190515,2899751,546,0,0
dijkstra_bidir,12547874,29477659,3677,3210,3786,10,2206,99815.854114,22082785,1759,2,1
dijkstra_bidir,12547874,29477659,1743,1311,1767,8,1311,33771.814684,11011374,1304,0,0
dijkstra_bidir,12547874,29477659,1296,966,1313,0,966,19836.903632999998,9840241,966,0,0
dijkstra_bidir,12547874,29477659,1600,1151,1612,0,1151,28803.548531,10202576,1151,0,0
dijkstra_bidir,12547874,29477659,4201,3577,4260,10,3451,87277.908339,20963000,1914,5,1
dijkstra_bidir,12547874,29477659,9287,7361,9452,3,6108,85457.976518,20948724,1717,1,1
dijkstra_bidir,12547874,29477659,1208,984,1214,4,984,38654.431677,9893507,984,0,0
dijkstra_bidir,12547874,29477659,486,386,487,0,386,514.603868,3682705,386,0,0
dijkstra_bidir,12547874,29477659,1871,1359,1898,7,1359,37859.577704999996,12205670,1352,0,0
dijkstra_bidir,12547874,29477659,6940,5506,7159,1,5065,115593.618061,28810095,2489,1,1
dijkstra_bidir,12547874,29477659,1563,1257,1586,7,1257,42184.591230000005,12182376,1253,0,0
dijkstra_bidir,12547874,29477659,664,535,664,0,535,3687.849131,6699403,535,0,0
dijkstra_bidir,12547874,29477659,4331,3516,4536,3,2483,90334.432174,19082337,1185,3,1
dijkstra_bidir,12547874,29477659,534,436,534,0,436,999.040548,4253443,436,0,0
dijkstra_bidir,12547874,29477659,1578,1294,1590,7,1294,41921.568322,11720557,1287,0,0
dijkstra_bidir,12547874,29477659,5517,4250,5738,5,3593,94113.15033799999,19625387,1603,2,1
dijkstra_bidir,12547874,29477659,15061,11632,15743,6,10889,75595.982672,19891792,1945,6,1
dijkstra_bidir,12547874,29477659,1116,918,1125,4,918,24216.673570000003,8881793,916,0,0
dijkstra_bidir,12547874,29477659,2080,1575,2150,1,1575,46608.533823000005,15291710,1575,0,0
dijkstra_bidir,12547874,29477659,1469,992,1481,0,992,11635.753339,11185564,992,0,0
dijkstra_bidir,12547874,29477659,4169,3525,4299,24,2543,78217.917912,24841186,2166,4,1
dijkstra_bidir,12547874,29477659,7743,6369,7992,5,4962,82167.29218,20438217,1828,1,1
dijkstra_bidir,12547874,29477659,1838,1429,1864,0,1429,41022.293189,12832141,1429,0,0
dijkstra_bidir,12547874,29477659,5319,4387,5442,2,3780,79006.625079,19584543,1751,1,1
