algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.6258819999999998,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.587523,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.5924260000000001,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.810999,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.623779,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.892538,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.627364,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.9812720000000001,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.6407340000000001,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,2.018014,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,2.475368,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,2.173769,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,1.6890209999999999,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,2.369443,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,1.713378,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,3.179009,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,2.209846,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,3.9212550000000004,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1.656843,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,50.1446,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2.662785,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,160.782346,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,2.830853,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,379.359175,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,5.414312,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,219.663702,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,3.606289,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,264.00018400000005,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,4.04472,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.3828930000000001,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,1.686676,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.400094,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.668164,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.39164,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.6730589999999999,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.394445,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.667417,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.408555,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.6763270000000001,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.3898739999999998,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.674812,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.396927,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.671851,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.40099,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.657895,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.4008930000000002,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.674562,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.3962009999999998,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.679067,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.381853,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.676943,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.4092639999999999,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.662061,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.4123899999999998,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.668914,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.41746,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.670466,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.436518,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.669827,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.422428,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.679195,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,1.4386889999999999,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,1.6577199999999999,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,1.4669450000000002,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,1.699824,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,1.476143,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,1.675563,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,1.696318,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,2.082673,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1.7200410000000002,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1.672432,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2.3245169999999997,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,1.751214,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,4.180174,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,2.5207469999999996,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,10.016034999999999,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,2.509933,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,5.082377,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,5.685897,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,408.778097,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,463.524025,NaN,NaN,NaN,NaN
